tmsp,country,amount,success,PSP,3D_secured,card
2024-07-02 13:18:57,Austria,105.85,0,PSP3,1,Visa
2024-07-02 13:25:55,France,189.7,1,PSP2,1,Master
2024-07-02 13:32:48,France,349.92,0,PSP3,0,Gold
2024-07-02 13:42:45,Germany,48.09,1,PSP3,1,Master
2024-07-02 14:01:01,Germany,113.51,0,PSP4,0,Visa
2024-07-02 14:09:44,Spain,75.49,0,PSP4,0,Platinum
2024-07-02 14:21:42,France,378.88,1,PSP2,0,Visa
2024-07-02 14:30:21,Austria,79.13,1,PSP1,1,Platinum
2024-07-02 14:32:58,Germany,264.35,0,PSP1,0,Gold
2024-07-02 14:33:08,Germany,264.35,0,PSP1,0,Gold
2024-07-02 14:36:17,Germany,38.6,1,PSP5,0,Master
2024-07-02 14:37:44,Austria,25.98,1,PSP3,1,Master
2024-07-02 14:44:33,Austria,331.99,1,PSP2,0,Gold
2024-07-02 15:04:14,Germany,16.04,1,PSP5,1,Visa
2024-07-02 15:06:52,Germany,254.39,1,PSP4,1,Visa
2024-07-02 15:17:57,Germany,266.78,0,PSP4,1,Visa
2024-07-02 15:38:52,Germany,373.82,1,PSP2,1,Visa
2024-07-02 15:51:02,Austria,107.42,1,PSP4,0,Master
2024-07-02 16:07:00,France,285.79,1,PSP4,1,Platinum
2024-07-02 16:08:24,France,405.94,0,PSP1,1,Master
2024-07-02 16:09:04,Austria,432.26,0,PSP4,0,Gold
2024-07-02 16:14:44,Spain,181.68,1,PSP4,1,Master
2024-07-02 16:32:39,Austria,69.27,0,PSP3,0,Master
2024-07-02 16:34:31,Spain,394.11,0,PSP2,1,Visa
2024-07-02 16:40:19,Spain,386.1,1,PSP2,0,Master
2024-07-02 16:42:42,Germany,430.03,0,PSP2,0,Gold
2024-07-02 16:43:28,Germany,430.03,0,PSP2,0,Gold
2024-07-02 16:48:44,Spain,268.58,0,PSP1,1,Gold
2024-07-02 16:49:05,Spain,268.58,0,PSP1,1,Gold
2024-07-02 16:49:27,Spain,268.58,0,PSP1,1,Gold
2024-07-02 16:55:42,Germany,129.33,1,PSP2,0,Platinum
2024-07-02 16:58:57,Germany,61.07,0,PSP1,0,Visa
2024-07-02 16:59:47,Germany,61.07,0,PSP1,0,Visa
2024-07-02 17:09:13,France,17.77,1,PSP2,0,Platinum
2024-07-02 17:32:56,France,346.73,0,PSP4,0,Master
2024-07-02 17:55:17,France,156.6,0,PSP3,1,Platinum
2024-07-02 17:55:43,Austria,303.56,1,PSP1,0,Master
2024-07-02 17:57:16,Spain,425.86,1,PSP5,1,Visa
2024-07-02 17:59:06,Spain,417.48,1,PSP3,0,Platinum
2024-07-02 18:15:29,Austria,156.02,0,PSP2,0,Master
2024-07-02 18:39:09,Spain,148.88,1,PSP4,0,Gold
2024-07-02 18:44:57,Germany,117.8,0,PSP1,0,Visa
2024-07-02 18:47:08,Austria,5.92,0,PSP3,1,Platinum
2024-07-02 18:47:47,Austria,5.92,0,PSP3,1,Platinum
2024-07-02 18:55:31,Spain,409.45,1,PSP5,0,Gold
2024-07-02 18:57:50,Austria,382.98,0,PSP2,0,Platinum
2024-07-02 18:58:41,Austria,354.28,0,PSP2,1,Platinum
2024-07-02 19:14:27,France,100.35,0,PSP5,1,Platinum
2024-07-02 19:28:21,Germany,342.61,1,PSP4,0,Master
2024-07-02 19:31:17,Austria,317.73,0,PSP1,1,Visa
2024-07-02 19:34:55,France,199.09,1,PSP4,0,Gold
2024-07-02 19:37:01,Spain,196.26,0,PSP2,1,Gold
2024-07-02 19:37:19,Spain,196.26,0,PSP2,1,Gold
2024-07-02 19:40:25,Austria,486.13,1,PSP5,1,Platinum
2024-07-02 20:05:16,France,497.2,0,PSP3,1,Visa
2024-07-02 20:05:26,France,277.97,0,PSP2,1,Platinum
2024-07-02 20:07:20,Germany,197.15,0,PSP4,0,Gold
2024-07-02 20:07:28,Germany,197.15,0,PSP4,0,Gold
2024-07-02 20:07:58,Germany,197.15,0,PSP4,0,Gold
2024-07-02 20:08:12,Germany,197.15,0,PSP4,0,Gold
2024-07-02 20:17:09,France,27.12,0,PSP2,0,Gold
2024-07-02 20:17:57,Germany,493.13,0,PSP1,1,Gold
2024-07-02 20:18:06,Germany,493.13,0,PSP1,1,Gold
2024-07-02 20:18:51,Germany,493.13,0,PSP1,1,Gold
2024-07-02 20:22:15,Austria,311.44,1,PSP4,1,Master
2024-07-02 20:34:43,Austria,406.95,0,PSP4,1,Gold
2024-07-02 20:35:11,Austria,406.95,0,PSP4,1,Gold
2024-07-02 20:35:19,Austria,406.95,0,PSP4,1,Gold
2024-07-02 20:35:27,Austria,406.95,0,PSP4,1,Gold
2024-07-02 20:45:33,Austria,273.09,1,PSP3,0,Master
2024-07-02 20:50:05,Austria,220.26,0,PSP5,1,Visa
2024-07-02 20:53:51,France,363.07,1,PSP3,0,Visa
2024-07-02 20:57:19,Spain,432.01,1,PSP1,0,Platinum
2024-07-02 20:58:29,France,165.66,1,PSP2,1,Gold
2024-07-02 21:11:37,Austria,206.12,0,PSP5,0,Visa
2024-07-02 21:37:19,Spain,172.74,1,PSP4,1,Platinum
2024-07-02 21:54:38,Austria,345.38,1,PSP2,0,Gold
2024-07-02 22:02:51,Spain,65.84,1,PSP2,1,Master
2024-07-02 22:06:07,Germany,321.43,0,PSP4,0,Gold
2024-07-02 22:06:09,Germany,321.43,0,PSP4,0,Gold
2024-07-02 22:06:23,Germany,321.43,0,PSP4,0,Gold
2024-07-02 22:17:20,France,446.08,0,PSP3,0,Master
2024-07-02 22:20:21,Spain,487.59,0,PSP5,1,Visa
2024-07-02 22:29:48,France,309.74,0,PSP3,1,Visa
2024-07-02 22:40:59,Austria,326.87,1,PSP4,0,Gold
2024-07-02 22:42:58,Austria,317.13,1,PSP4,1,Gold
2024-07-02 23:31:08,Spain,454.31,1,PSP3,0,Gold
2024-07-02 23:53:59,France,499.77,1,PSP3,1,Platinum
2024-07-03 00:01:20,Spain,261.96,0,PSP5,0,Visa
2024-07-03 00:01:51,Spain,261.96,0,PSP5,0,Visa
2024-07-03 00:02:14,Spain,261.96,0,PSP5,0,Visa
2024-07-03 00:04:32,Germany,304.49,0,PSP3,0,Platinum
2024-07-03 00:08:43,Spain,402.62,1,PSP3,0,Master
2024-07-03 00:18:16,Germany,327.08,1,PSP4,1,Platinum
2024-07-03 00:34:17,Germany,425.7,0,PSP4,1,Visa
2024-07-03 01:05:11,France,204.14,1,PSP4,1,Gold
2024-07-03 01:07:02,Austria,473.41,1,PSP3,1,Visa
2024-07-03 01:07:36,France,368.33,0,PSP4,1,Platinum
2024-07-03 01:08:25,France,324.5,1,PSP3,0,Gold
2024-07-03 01:11:14,Austria,265.22,0,PSP5,0,Master
2024-07-03 01:11:16,Austria,265.22,0,PSP5,0,Master
2024-07-03 01:11:51,France,408.65,0,PSP1,1,Platinum
2024-07-03 01:11:56,France,408.65,0,PSP1,1,Platinum
2024-07-03 01:12:03,Austria,265.22,0,PSP5,0,Master
2024-07-03 01:12:42,France,408.65,0,PSP1,1,Platinum
2024-07-03 01:35:42,Spain,149.17,0,PSP4,0,Platinum
2024-07-03 01:44:35,Spain,301.05,0,PSP4,1,Master
2024-07-03 01:44:55,Spain,301.05,0,PSP4,1,Master
2024-07-03 01:45:25,Spain,301.05,0,PSP4,1,Master
2024-07-03 01:45:30,Spain,301.05,0,PSP4,1,Master
2024-07-03 01:55:08,Austria,498.2,1,PSP1,0,Platinum
2024-07-03 01:58:45,Austria,54.2,0,PSP2,1,Visa
2024-07-03 02:10:17,France,433.56,0,PSP5,1,Master
2024-07-03 02:17:14,Germany,285.91,0,PSP4,0,Gold
2024-07-03 02:17:36,Germany,285.91,0,PSP4,0,Gold
2024-07-03 02:18:04,Germany,285.91,0,PSP4,0,Gold
2024-07-03 02:18:08,Germany,285.91,0,PSP4,0,Gold
2024-07-03 02:30:54,France,320.08,0,PSP1,1,Visa
2024-07-03 02:31:02,France,320.08,0,PSP1,1,Visa
2024-07-03 02:31:13,France,320.08,0,PSP1,1,Visa
2024-07-03 02:31:53,France,320.08,0,PSP1,1,Visa
2024-07-03 02:33:24,Germany,93.71,0,PSP2,1,Platinum
2024-07-03 02:35:32,Spain,51.69,0,PSP5,0,Platinum
2024-07-03 02:36:03,Spain,51.69,0,PSP5,0,Platinum
2024-07-03 02:51:32,Germany,175.87,0,PSP2,1,Gold
2024-07-03 02:58:51,Spain,320.26,1,PSP5,0,Platinum
2024-07-03 03:14:20,Germany,437.55,1,PSP5,1,Platinum
2024-07-03 03:22:38,Germany,20.66,1,PSP2,0,Gold
2024-07-03 03:23:28,Spain,470.11,0,PSP1,1,Platinum
2024-07-03 03:24:24,Austria,122.9,0,PSP4,0,Visa
2024-07-03 03:25:13,Austria,122.9,0,PSP4,0,Visa
2024-07-03 03:25:19,Austria,122.9,0,PSP4,0,Visa
2024-07-03 03:25:23,Austria,122.9,0,PSP4,0,Visa
2024-07-03 03:27:33,Austria,212.98,1,PSP1,1,Platinum
2024-07-03 03:29:13,Spain,247.02,1,PSP5,1,Platinum
2024-07-03 03:50:24,Spain,253.08,0,PSP2,0,Platinum
2024-07-03 03:53:53,Austria,249.4,0,PSP5,0,Gold
2024-07-03 03:54:43,Austria,249.4,0,PSP5,0,Gold
2024-07-03 03:54:46,Austria,249.4,0,PSP5,0,Gold
2024-07-03 03:56:54,France,111.65,1,PSP3,1,Gold
2024-07-03 04:08:05,Spain,32.96,0,PSP3,0,Platinum
2024-07-03 04:12:38,France,377.71,0,PSP1,1,Visa
2024-07-03 04:13:10,France,377.71,0,PSP1,1,Visa
2024-07-03 04:13:14,France,377.71,0,PSP1,1,Visa
2024-07-03 04:51:20,Germany,381.38,0,PSP5,1,Visa
2024-07-03 05:11:24,Austria,69.51,1,PSP1,1,Visa
2024-07-03 05:13:14,Spain,243.28,1,PSP4,1,Gold
2024-07-03 05:26:43,Germany,341.62,1,PSP4,1,Gold
2024-07-03 05:36:33,France,369.87,0,PSP2,1,Visa
2024-07-03 05:38:53,Austria,282.09,1,PSP5,1,Gold
2024-07-03 05:54:35,Austria,18.87,0,PSP3,1,Platinum
2024-07-03 05:55:33,Germany,289.79,1,PSP2,0,Gold
2024-07-03 05:59:31,Germany,455.61,1,PSP3,1,Platinum
2024-07-03 06:21:09,France,90.13,0,PSP4,0,Gold
2024-07-03 06:22:28,Germany,124.71,1,PSP1,0,Gold
2024-07-03 06:24:00,France,381.95,1,PSP2,0,Visa
2024-07-03 06:27:47,Germany,33.27,0,PSP3,1,Master
2024-07-03 06:28:20,Germany,33.27,0,PSP3,1,Master
2024-07-03 06:28:35,Austria,217.34,1,PSP4,0,Master
2024-07-03 06:28:47,Germany,33.27,0,PSP3,1,Master
2024-07-03 06:43:20,Germany,494.76,1,PSP2,1,Master
2024-07-03 06:47:18,Germany,50.04,1,PSP5,1,Master
2024-07-03 06:47:38,France,458.82,1,PSP5,0,Platinum
2024-07-03 06:52:52,Germany,354.23,1,PSP3,0,Gold
2024-07-03 07:11:28,Germany,84.97,0,PSP3,1,Platinum
2024-07-03 07:17:43,Germany,384.57,0,PSP5,1,Gold
2024-07-03 07:17:52,Germany,384.57,0,PSP5,1,Gold
2024-07-03 07:18:38,Germany,384.57,0,PSP5,1,Gold
2024-07-03 07:18:41,Germany,384.57,0,PSP5,1,Gold
2024-07-03 07:18:49,Spain,221.06,0,PSP4,0,Master
2024-07-03 07:32:49,Austria,110.92,0,PSP5,0,Master
2024-07-03 07:34:49,Austria,413.89,0,PSP5,1,Master
2024-07-03 07:48:49,Germany,481.28,0,PSP4,0,Visa
2024-07-03 07:52:24,Austria,171.37,1,PSP3,1,Master
2024-07-03 07:59:04,Spain,162.86,1,PSP3,1,Master
2024-07-03 08:27:56,France,344.32,1,PSP1,0,Master
2024-07-03 08:28:47,Spain,417.09,0,PSP1,0,Platinum
2024-07-03 08:29:57,France,144.79,0,PSP5,0,Visa
2024-07-03 08:57:35,France,105.47,1,PSP3,1,Master
2024-07-03 09:01:04,Austria,244.08,0,PSP4,0,Master
2024-07-03 09:02:37,France,324.74,1,PSP3,0,Visa
2024-07-03 09:03:07,Germany,177.99,0,PSP4,1,Platinum
2024-07-03 09:05:34,France,311.87,0,PSP1,1,Visa
2024-07-03 09:08:19,Austria,72.81,1,PSP2,1,Gold
2024-07-03 09:22:28,Spain,173.21,1,PSP1,0,Visa
2024-07-03 09:46:05,Austria,217.77,1,PSP2,0,Platinum
2024-07-03 09:50:28,Austria,155.57,1,PSP5,0,Gold
2024-07-03 09:56:20,France,356.09,0,PSP4,0,Visa
2024-07-03 09:58:13,Austria,177.13,0,PSP4,0,Gold
2024-07-03 10:03:10,France,210.95,0,PSP1,0,Platinum
2024-07-03 10:08:59,Spain,225.86,0,PSP5,1,Gold
2024-07-03 10:09:31,France,148.68,0,PSP1,1,Visa
2024-07-03 10:09:37,Germany,383.0,1,PSP5,0,Master
2024-07-03 10:09:45,France,157.22,1,PSP1,0,Visa
2024-07-03 10:13:02,Germany,302.96,1,PSP4,1,Gold
2024-07-03 10:13:24,Austria,230.2,1,PSP1,1,Master
2024-07-03 10:20:24,France,288.35,0,PSP2,1,Gold
2024-07-03 10:20:41,Austria,138.16,0,PSP4,0,Visa
2024-07-03 10:20:41,Austria,138.16,0,PSP4,0,Visa
2024-07-03 10:34:14,Germany,368.62,0,PSP3,1,Gold
2024-07-03 10:34:32,Germany,368.62,0,PSP3,1,Gold
2024-07-03 10:35:14,Germany,368.62,0,PSP3,1,Gold
2024-07-03 10:53:52,France,32.49,0,PSP4,0,Master
2024-07-03 11:01:53,France,141.29,1,PSP1,0,Gold
2024-07-03 11:17:34,Germany,400.49,1,PSP1,0,Gold
2024-07-03 11:38:12,Spain,495.97,1,PSP3,0,Master
2024-07-03 11:41:10,Spain,41.48,0,PSP3,1,Platinum
2024-07-03 11:41:15,Spain,141.95,1,PSP1,1,Master
2024-07-03 11:44:55,Germany,436.42,1,PSP3,0,Master
2024-07-03 12:08:22,Austria,450.78,1,PSP1,0,Visa
2024-07-03 12:09:21,France,120.8,0,PSP5,0,Master
2024-07-03 12:20:45,Germany,140.9,1,PSP5,1,Master
2024-07-03 12:20:53,Spain,330.33,0,PSP3,0,Visa
2024-07-03 12:31:17,France,400.6,0,PSP5,1,Visa
2024-07-03 12:31:53,France,400.6,0,PSP5,1,Visa
2024-07-03 12:31:57,France,400.6,0,PSP5,1,Visa
2024-07-03 12:32:16,France,400.6,0,PSP5,1,Visa
2024-07-03 12:33:37,France,71.01,0,PSP4,0,Platinum
2024-07-03 12:35:03,Austria,345.04,1,PSP3,1,Visa
2024-07-03 12:46:25,Germany,432.88,0,PSP1,0,Visa
2024-07-03 12:59:21,Germany,407.97,0,PSP1,0,Platinum
2024-07-03 13:18:25,Germany,191.69,1,PSP3,1,Platinum
2024-07-03 13:47:37,Spain,33.98,0,PSP2,0,Platinum
2024-07-03 14:03:46,Austria,365.32,0,PSP3,0,Gold
2024-07-03 14:20:49,Germany,207.08,0,PSP4,1,Master
2024-07-03 14:21:14,Germany,207.08,0,PSP4,1,Master
2024-07-03 14:21:28,Germany,207.08,0,PSP4,1,Master
2024-07-03 14:22:42,Austria,332.5,0,PSP1,1,Master
2024-07-03 14:23:13,Austria,332.5,0,PSP1,1,Master
2024-07-03 14:23:22,Austria,332.5,0,PSP1,1,Master
2024-07-03 14:23:37,Austria,332.5,0,PSP1,1,Master
2024-07-03 14:41:00,Austria,378.72,0,PSP2,1,Visa
2024-07-03 14:51:56,Germany,129.38,1,PSP4,1,Visa
2024-07-03 15:05:41,Spain,263.87,1,PSP1,0,Master
2024-07-03 15:28:32,Germany,350.48,0,PSP2,0,Platinum
2024-07-03 15:28:37,Germany,350.48,0,PSP2,0,Platinum
2024-07-03 15:28:40,Germany,350.48,0,PSP2,0,Platinum
2024-07-03 15:29:19,Spain,9.48,1,PSP2,0,Platinum
2024-07-03 15:37:36,Spain,487.08,0,PSP5,1,Platinum
2024-07-03 15:39:50,Spain,311.6,0,PSP1,1,Visa
2024-07-03 15:42:50,Germany,395.83,0,PSP2,0,Platinum
2024-07-03 15:47:38,Spain,470.82,1,PSP5,0,Gold
2024-07-03 15:53:23,Spain,458.66,1,PSP4,1,Platinum
2024-07-03 15:53:33,Spain,141.29,1,PSP3,0,Platinum
2024-07-03 16:08:32,Spain,372.16,1,PSP2,0,Platinum
2024-07-03 16:09:50,France,467.2,1,PSP1,1,Master
2024-07-03 16:27:08,Austria,93.37,1,PSP5,1,Master
2024-07-03 16:34:19,Germany,447.25,0,PSP2,1,Platinum
2024-07-03 16:35:22,Germany,361.93,0,PSP3,0,Gold
2024-07-03 16:35:51,Germany,91.22,1,PSP3,0,Visa
2024-07-03 16:35:56,Austria,292.19,0,PSP2,1,Platinum
2024-07-03 16:36:03,Austria,292.19,0,PSP2,1,Platinum
2024-07-03 16:36:06,Germany,361.93,0,PSP3,0,Gold
2024-07-03 16:36:46,Austria,292.19,0,PSP2,1,Platinum
2024-07-03 16:36:52,Austria,292.19,0,PSP2,1,Platinum
2024-07-03 16:42:38,France,172.87,1,PSP5,1,Visa
2024-07-03 17:04:49,Spain,436.51,0,PSP2,0,Gold
2024-07-03 17:05:30,Spain,436.51,0,PSP2,0,Gold
2024-07-03 17:05:41,Spain,436.51,0,PSP2,0,Gold
2024-07-03 17:13:25,France,137.19,0,PSP1,1,Platinum
2024-07-03 17:15:14,Spain,316.35,0,PSP1,0,Master
2024-07-03 17:17:18,Spain,227.0,1,PSP5,1,Visa
2024-07-03 17:33:53,France,182.68,1,PSP1,1,Platinum
2024-07-03 17:41:47,Austria,223.84,0,PSP1,1,Visa
2024-07-03 17:41:47,Austria,223.84,0,PSP1,1,Visa
2024-07-03 17:42:14,Austria,223.84,0,PSP1,1,Visa
2024-07-03 17:42:24,Austria,223.84,0,PSP1,1,Visa
2024-07-03 17:46:44,Spain,380.8,1,PSP5,1,Master
2024-07-03 18:17:33,Spain,370.11,1,PSP5,1,Master
2024-07-03 18:51:03,Austria,105.96,1,PSP1,0,Master
2024-07-03 18:54:30,Spain,257.73,1,PSP2,1,Gold
2024-07-03 18:58:30,France,260.09,0,PSP3,0,Master
2024-07-03 18:58:55,France,260.09,0,PSP3,0,Master
2024-07-03 18:59:49,France,469.9,0,PSP3,1,Gold
2024-07-03 19:02:31,Germany,362.69,0,PSP1,0,Platinum
2024-07-03 19:02:34,Germany,362.69,0,PSP1,0,Platinum
2024-07-03 19:02:35,Germany,362.69,0,PSP1,0,Platinum
2024-07-03 19:02:58,Germany,362.69,0,PSP1,0,Platinum
2024-07-03 19:09:14,Spain,373.61,1,PSP2,0,Platinum
2024-07-03 19:10:38,Austria,122.25,0,PSP3,1,Visa
2024-07-03 19:11:21,France,354.61,1,PSP5,1,Visa
2024-07-03 19:11:29,Austria,122.25,0,PSP3,1,Visa
2024-07-03 19:20:57,Spain,492.88,1,PSP2,0,Master
2024-07-03 19:22:30,Spain,43.07,0,PSP1,1,Platinum
2024-07-03 19:22:43,Spain,43.07,0,PSP1,1,Platinum
2024-07-03 19:22:50,Spain,43.07,0,PSP1,1,Platinum
2024-07-03 19:23:21,Spain,43.07,0,PSP1,1,Platinum
2024-07-03 19:23:28,Spain,301.02,1,PSP3,0,Platinum
2024-07-03 19:31:05,Germany,235.36,1,PSP5,0,Visa
2024-07-03 20:09:23,France,248.08,1,PSP4,0,Gold
2024-07-03 20:10:43,Spain,442.15,1,PSP5,0,Master
2024-07-03 20:24:29,Germany,357.06,1,PSP5,1,Master
2024-07-03 20:43:16,Spain,111.9,0,PSP3,0,Master
2024-07-03 20:43:44,Spain,111.9,0,PSP3,0,Master
2024-07-03 20:54:27,Austria,184.01,0,PSP5,0,Platinum
2024-07-03 20:58:00,Germany,463.36,0,PSP3,0,Platinum
2024-07-03 21:02:36,France,163.32,1,PSP1,0,Gold
2024-07-03 21:04:58,France,433.48,0,PSP5,1,Gold
2024-07-03 21:05:51,France,484.72,0,PSP4,1,Visa
2024-07-03 21:08:47,Austria,315.74,0,PSP5,0,Master
2024-07-03 21:10:16,France,28.19,0,PSP5,0,Visa
2024-07-03 21:36:50,Germany,357.07,1,PSP2,0,Master
2024-07-03 21:47:53,Austria,457.32,1,PSP5,1,Platinum
2024-07-03 21:51:42,Spain,257.91,0,PSP2,0,Gold
2024-07-03 21:52:15,Spain,257.91,0,PSP2,0,Gold
2024-07-03 21:52:23,Spain,257.91,0,PSP2,0,Gold
2024-07-03 21:52:36,Spain,257.91,0,PSP2,0,Gold
2024-07-03 21:56:33,Germany,309.89,1,PSP2,0,Master
2024-07-03 22:12:30,Spain,371.26,0,PSP3,0,Master
2024-07-03 22:16:47,Germany,313.55,0,PSP5,1,Platinum
2024-07-03 22:17:34,Austria,315.6,0,PSP5,0,Gold
2024-07-03 22:35:04,Germany,159.24,1,PSP4,0,Gold
2024-07-03 22:36:28,France,185.22,0,PSP4,0,Platinum
2024-07-03 22:37:15,France,192.29,0,PSP1,0,Master
2024-07-03 22:50:20,France,135.68,0,PSP2,1,Gold
2024-07-03 22:50:43,France,135.68,0,PSP2,1,Gold
2024-07-03 22:50:49,France,135.68,0,PSP2,1,Gold
2024-07-03 23:09:27,Spain,420.72,0,PSP5,1,Master
2024-07-03 23:15:37,Spain,29.45,0,PSP4,0,Master
2024-07-03 23:40:06,Germany,79.4,0,PSP4,0,Visa
2024-07-03 23:56:35,Austria,450.0,1,PSP3,1,Visa
2024-07-04 00:05:02,France,168.79,0,PSP3,0,Visa
2024-07-04 00:09:49,Austria,64.99,0,PSP5,0,Gold
2024-07-04 00:19:22,France,136.72,0,PSP2,0,Visa
2024-07-04 00:20:48,France,116.26,0,PSP1,0,Master
2024-07-04 00:20:58,Germany,335.51,0,PSP1,0,Visa
2024-07-04 00:21:06,France,116.26,0,PSP1,0,Master
2024-07-04 00:21:15,France,116.26,0,PSP1,0,Master
2024-07-04 00:21:38,France,116.26,0,PSP1,0,Master
2024-07-04 00:21:43,Germany,335.51,0,PSP1,0,Visa
2024-07-04 00:21:52,Germany,335.51,0,PSP1,0,Visa
2024-07-04 00:27:01,Germany,450.6,0,PSP2,1,Gold
2024-07-04 00:27:11,Germany,450.6,0,PSP2,1,Gold
2024-07-04 00:27:30,Germany,450.6,0,PSP2,1,Gold
2024-07-04 00:59:21,Germany,304.87,0,PSP4,1,Gold
2024-07-04 01:00:38,Austria,434.28,1,PSP5,1,Platinum
2024-07-04 01:02:52,Spain,372.42,0,PSP5,1,Visa
2024-07-04 01:07:36,Spain,417.22,0,PSP5,1,Platinum
2024-07-04 01:13:38,France,432.38,1,PSP5,0,Gold
2024-07-04 01:25:36,Germany,206.55,1,PSP1,1,Master
2024-07-04 01:34:48,France,445.15,0,PSP5,1,Gold
2024-07-04 01:43:04,France,357.34,0,PSP5,1,Visa
2024-07-04 01:48:12,Spain,287.5,1,PSP5,0,Visa
2024-07-04 02:06:11,France,273.31,1,PSP5,1,Visa
2024-07-04 02:52:08,France,475.54,1,PSP3,1,Visa
2024-07-04 02:52:58,Austria,266.03,0,PSP3,0,Master
2024-07-04 02:53:43,Austria,266.03,0,PSP3,0,Master
2024-07-04 02:53:57,Austria,266.03,0,PSP3,0,Master
2024-07-04 03:07:19,Spain,97.23,0,PSP3,1,Visa
2024-07-04 03:09:56,Spain,11.33,1,PSP2,1,Master
2024-07-04 03:11:32,France,148.57,0,PSP3,0,Master
2024-07-04 03:20:11,Austria,161.0,0,PSP1,1,Platinum
2024-07-04 03:42:06,Germany,313.0,0,PSP5,1,Gold
2024-07-04 03:42:26,Spain,363.47,0,PSP3,0,Gold
2024-07-04 04:06:48,Austria,136.56,1,PSP5,0,Visa
2024-07-04 04:55:22,France,196.78,1,PSP5,0,Master
2024-07-04 05:05:21,Austria,96.46,0,PSP2,0,Visa
2024-07-04 05:35:58,Germany,187.2,0,PSP1,1,Platinum
2024-07-04 05:37:04,Germany,261.03,0,PSP5,0,Visa
2024-07-04 05:37:14,Germany,261.03,0,PSP5,0,Visa
2024-07-04 05:37:27,Germany,261.03,0,PSP5,0,Visa
2024-07-04 05:47:54,France,254.83,0,PSP1,1,Master
2024-07-04 05:56:12,Austria,169.1,0,PSP4,0,Gold
2024-07-04 05:59:21,Spain,104.9,0,PSP2,1,Platinum
2024-07-04 06:13:52,Spain,259.27,0,PSP5,0,Platinum
2024-07-04 06:16:04,Austria,376.36,1,PSP1,1,Master
2024-07-04 06:49:39,Austria,401.95,1,PSP4,1,Master
2024-07-04 06:57:31,Germany,244.4,0,PSP1,1,Platinum
2024-07-04 07:09:41,Germany,392.57,1,PSP3,0,Master
2024-07-04 07:31:36,France,102.78,0,PSP5,1,Platinum
2024-07-04 07:31:58,France,102.78,0,PSP5,1,Platinum
2024-07-04 07:38:38,Austria,70.56,0,PSP2,1,Visa
2024-07-04 07:43:56,Germany,150.16,0,PSP2,0,Gold
2024-07-04 07:58:29,Spain,71.59,0,PSP5,0,Gold
2024-07-04 07:59:30,Austria,151.19,1,PSP5,1,Visa
2024-07-04 08:01:29,France,155.19,0,PSP3,1,Gold
2024-07-04 08:05:38,Spain,93.68,1,PSP1,1,Visa
2024-07-04 08:11:27,Austria,241.58,1,PSP5,0,Master
2024-07-04 08:14:56,Austria,321.77,1,PSP2,0,Master
2024-07-04 08:15:19,Austria,317.95,0,PSP3,0,Master
2024-07-04 08:32:15,Austria,440.63,0,PSP1,1,Visa
2024-07-04 08:33:11,France,332.76,1,PSP4,0,Master
2024-07-04 08:36:35,Germany,163.91,1,PSP1,0,Master
2024-07-04 08:42:59,France,274.78,1,PSP4,1,Gold
2024-07-04 08:47:00,Germany,494.51,0,PSP2,1,Gold
2024-07-04 08:47:13,Germany,494.51,0,PSP2,1,Gold
2024-07-04 08:47:15,Germany,494.51,0,PSP2,1,Gold
2024-07-04 08:50:54,Austria,290.0,0,PSP3,0,Platinum
2024-07-04 08:51:47,Austria,290.0,0,PSP3,0,Platinum
2024-07-04 08:51:50,Austria,290.0,0,PSP3,0,Platinum
2024-07-04 08:53:56,Austria,287.24,0,PSP2,0,Platinum
2024-07-04 08:55:51,Austria,160.21,0,PSP5,0,Master
2024-07-04 09:02:14,Spain,300.54,0,PSP3,1,Gold
2024-07-04 09:12:43,France,346.99,0,PSP2,0,Gold
2024-07-04 09:13:21,France,346.99,0,PSP2,0,Gold
2024-07-04 09:17:44,France,252.86,1,PSP3,0,Gold
2024-07-04 09:39:03,France,477.72,0,PSP1,1,Platinum
2024-07-04 09:53:31,Germany,81.35,0,PSP3,0,Master
2024-07-04 09:53:42,Germany,81.35,0,PSP3,0,Master
2024-07-04 09:54:30,Germany,81.35,0,PSP3,0,Master
2024-07-04 09:54:30,Germany,81.35,0,PSP3,0,Master
2024-07-04 09:55:59,Germany,348.84,0,PSP4,1,Visa
2024-07-04 09:56:18,Spain,337.89,1,PSP4,0,Platinum
2024-07-04 09:56:43,France,400.27,1,PSP4,0,Platinum
2024-07-04 10:08:47,France,37.39,1,PSP4,1,Gold
2024-07-04 10:24:06,Austria,82.52,0,PSP2,0,Master
2024-07-04 10:24:30,Spain,428.63,1,PSP3,1,Visa
2024-07-04 10:24:53,Austria,82.52,0,PSP2,0,Master
2024-07-04 10:27:27,Austria,299.32,0,PSP5,1,Visa
2024-07-04 10:33:04,Spain,477.6,1,PSP1,0,Platinum
2024-07-04 10:50:23,France,455.4,0,PSP1,1,Platinum
2024-07-04 10:55:40,France,207.24,0,PSP1,1,Platinum
2024-07-04 10:59:01,Austria,415.32,0,PSP4,1,Master
2024-07-04 11:01:31,Germany,482.02,0,PSP2,0,Visa
2024-07-04 11:10:21,Germany,39.48,1,PSP2,0,Visa
2024-07-04 11:31:32,Germany,53.73,0,PSP1,1,Master
2024-07-04 11:39:43,Austria,276.24,1,PSP1,0,Gold
